index,datetime,symbol,signal,strategy
229,2023-01-14 07:23:45.186431-05:00,CPRX,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
230,2023-01-14 07:23:49.316513-05:00,CRT,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
231,2023-01-14 07:23:53.423873-05:00,CRT,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
232,2023-01-14 07:23:57.923028-05:00,CRT,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
233,2023-01-14 07:24:02.066572-05:00,CVRX,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
234,2023-01-14 07:24:06.539574-05:00,CVRX,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
235,2023-01-14 07:24:10.544566-05:00,CVRX,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
236,2023-01-14 07:24:14.444557-05:00,DCPH,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
237,2023-01-14 07:24:18.491519-05:00,DCPH,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
238,2023-01-14 07:24:22.368629-05:00,DCPH,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
239,2023-01-14 07:24:26.606102-05:00,EDAP,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
240,2023-01-14 07:24:30.959320-05:00,EDAP,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
241,2023-01-14 07:24:35.165102-05:00,EDAP,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
242,2023-01-14 07:24:39.268373-05:00,EDN,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
243,2023-01-14 07:24:43.363204-05:00,EDN,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
244,2023-01-14 07:24:47.356475-05:00,EDN,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
245,2023-01-14 07:24:51.297789-05:00,EDU,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
246,2023-01-14 07:24:56.399707-05:00,EDU,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
247,2023-01-14 07:25:00.513294-05:00,EDU,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
248,2023-01-14 07:25:04.746943-05:00,ELF,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
249,2023-01-14 07:25:08.946116-05:00,ELF,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
250,2023-01-14 07:25:13.320923-05:00,ELF,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
251,2023-01-14 07:25:17.802062-05:00,FENC,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
252,2023-01-14 07:25:21.775560-05:00,FENC,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
253,2023-01-14 07:25:25.849820-05:00,FENC,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
254,2023-01-14 07:25:29.973756-05:00,FTI,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
255,2023-01-14 07:25:33.892946-05:00,FTI,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
256,2023-01-14 07:25:37.722703-05:00,FTI,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
257,2023-01-14 07:25:41.572596-05:00,GERN,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
258,2023-01-14 07:25:45.525087-05:00,GERN,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
259,2023-01-14 07:25:49.343740-05:00,GERN,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
260,2023-01-14 07:25:53.399639-05:00,GNE,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
261,2023-01-14 07:25:57.649180-05:00,GNE,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
262,2023-01-14 07:26:01.757409-05:00,GNE,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
263,2023-01-14 07:26:06.942658-05:00,HDSN,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
264,2023-01-14 07:26:10.953936-05:00,HDSN,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
265,2023-01-14 07:26:15.003190-05:00,HDSN,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
266,2023-01-14 07:26:18.840082-05:00,HGBL,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
267,2023-01-14 07:26:22.814728-05:00,HGBL,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
268,2023-01-14 07:26:26.958911-05:00,HGBL,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
269,2023-01-14 07:26:31.318699-05:00,HNRG,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
270,2023-01-14 07:26:35.599468-05:00,HNRG,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
271,2023-01-14 07:26:39.389215-05:00,HNRG,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
272,2023-01-14 07:26:43.542100-05:00,IBEX,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
273,2023-01-14 07:26:47.497154-05:00,IBEX,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
274,2023-01-14 07:26:51.329446-05:00,IBEX,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
275,2023-01-14 07:26:55.669267-05:00,IMCR,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
276,2023-01-14 07:26:59.684654-05:00,IMCR,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
277,2023-01-14 07:27:03.808077-05:00,IMCR,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
278,2023-01-14 07:27:10.074019-05:00,IMRA,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
279,2023-01-14 07:27:14.054345-05:00,IMRA,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
280,2023-01-14 07:27:18.767536-05:00,IMRA,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
281,2023-01-14 07:27:22.756584-05:00,IMVT,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
282,2023-01-14 07:27:26.944551-05:00,IMVT,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
283,2023-01-14 07:27:31.316411-05:00,IMVT,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
284,2023-01-14 07:27:35.960092-05:00,INSW,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
285,2023-01-14 07:27:40.046843-05:00,INSW,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
286,2023-01-14 07:27:44.024602-05:00,INSW,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
287,2023-01-14 07:27:47.967314-05:00,KDNY,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
288,2023-01-14 07:27:51.717431-05:00,KDNY,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
289,2023-01-14 07:27:56.371860-05:00,KDNY,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
290,2023-01-14 07:28:01.019969-05:00,LYTS,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
291,2023-01-14 07:28:05.665797-05:00,LYTS,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
292,2023-01-14 07:28:09.983330-05:00,LYTS,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
293,2023-01-14 07:28:14.010132-05:00,MLTX,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
294,2023-01-14 07:28:18.160164-05:00,MLTX,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
295,2023-01-14 07:28:21.936444-05:00,MLTX,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
296,2023-01-14 07:28:26.287001-05:00,MOD,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
297,2023-01-14 07:28:30.639469-05:00,MOD,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
298,2023-01-14 07:28:34.778108-05:00,MOD,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
299,2023-01-14 07:28:40.015323-05:00,MVO,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
300,2023-01-14 07:28:47.661171-05:00,MVO,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
301,2023-01-14 07:28:52.569585-05:00,MVO,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
302,2023-01-14 07:28:56.429122-05:00,MYOV,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
303,2023-01-14 07:29:00.744554-05:00,MYOV,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
304,2023-01-14 07:29:05.167398-05:00,MYOV,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
305,2023-01-14 07:29:09.228266-05:00,NINE,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
306,2023-01-14 07:29:13.242242-05:00,NINE,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
307,2023-01-14 07:29:17.002691-05:00,NINE,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
308,2023-01-14 07:29:20.854105-05:00,NVCN,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
309,2023-01-14 07:29:24.655048-05:00,NVCN,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
310,2023-01-14 07:29:28.829030-05:00,NVCN,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
311,2023-01-14 07:29:32.997141-05:00,PAM,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
312,2023-01-14 07:29:37.286652-05:00,PAM,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
313,2023-01-14 07:29:41.443615-05:00,PAM,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
314,2023-01-14 07:29:45.954075-05:00,PBF,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
315,2023-01-14 07:29:49.981976-05:00,PBF,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
316,2023-01-14 07:29:54.083424-05:00,PBF,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
317,2023-01-14 07:29:58.446251-05:00,PBYI,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
318,2023-01-14 07:30:04.984134-05:00,PBYI,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
319,2023-01-14 07:30:09.642762-05:00,PBYI,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
320,2023-01-14 07:30:14.179535-05:00,PDS,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
321,2023-01-14 07:30:18.233005-05:00,PDS,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
322,2023-01-14 07:30:22.214628-05:00,PDS,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
323,2023-01-14 07:30:26.692518-05:00,PFMT,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
324,2023-01-14 07:30:30.768188-05:00,PFMT,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
325,2023-01-14 07:30:35.457490-05:00,PFMT,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
326,2023-01-14 07:30:39.505772-05:00,PMTS,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
327,2023-01-14 07:30:43.633887-05:00,PMTS,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
328,2023-01-14 07:30:48.018596-05:00,PMTS,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
329,2023-01-14 07:30:51.863063-05:00,PWSC,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
330,2023-01-14 07:30:55.782431-05:00,PWSC,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
331,2023-01-14 07:30:59.633503-05:00,PWSC,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
332,2023-01-14 07:31:04.484794-05:00,PXS,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
333,2023-01-14 07:31:08.652089-05:00,PXS,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
334,2023-01-14 07:31:12.673728-05:00,PXS,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
335,2023-01-14 07:31:16.642890-05:00,RYTM,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
336,2023-01-14 07:31:20.710777-05:00,RYTM,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
337,2023-01-14 07:31:24.839136-05:00,RYTM,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
338,2023-01-14 07:31:29.506571-05:00,SBR,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
339,2023-01-14 07:31:34.076461-05:00,SBR,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
340,2023-01-14 07:31:38.939167-05:00,SBR,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
341,2023-01-14 07:31:43.516271-05:00,SGFY,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
342,2023-01-14 07:31:47.641117-05:00,SGFY,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
343,2023-01-14 07:31:51.821032-05:00,SGFY,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
344,2023-01-14 07:31:55.869747-05:00,SGML,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
345,2023-01-14 07:32:00.413695-05:00,SGML,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
346,2023-01-14 07:32:05.299505-05:00,SGML,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
347,2023-01-14 07:32:09.741917-05:00,SLB,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
348,2023-01-14 07:32:14.162228-05:00,SLB,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
349,2023-01-14 07:32:18.209991-05:00,SLB,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
350,2023-01-14 07:32:22.270472-05:00,SMCI,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
351,2023-01-14 07:32:26.030395-05:00,SMCI,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
352,2023-01-14 07:32:29.878021-05:00,SMCI,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
353,2023-01-14 07:32:34.116451-05:00,SMHI,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
354,2023-01-14 07:32:38.662669-05:00,SMHI,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
355,2023-01-14 07:32:43.411388-05:00,SMHI,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
356,2023-01-14 07:32:47.627762-05:00,STLD,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
357,2023-01-14 07:32:51.644182-05:00,STLD,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
358,2023-01-14 07:32:56.064153-05:00,STLD,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
359,2023-01-14 07:33:00.412339-05:00,STNG,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
360,2023-01-14 07:33:06.742356-05:00,STNG,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
361,2023-01-14 07:33:11.306228-05:00,STNG,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
362,2023-01-14 07:33:15.906061-05:00,SURG,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
363,2023-01-14 07:33:20.378117-05:00,SURG,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
364,2023-01-14 07:33:24.463732-05:00,SURG,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
365,2023-01-14 07:33:29.126898-05:00,SWIR,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
366,2023-01-14 07:33:33.753318-05:00,SWIR,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
367,2023-01-14 07:33:38.347612-05:00,SWIR,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
368,2023-01-14 07:33:42.812679-05:00,TAL,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
369,2023-01-14 07:33:47.118974-05:00,TAL,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
370,2023-01-14 07:33:50.919106-05:00,TAL,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
371,2023-01-14 07:33:54.800887-05:00,TCOM,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
372,2023-01-14 07:33:58.708643-05:00,TCOM,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
373,2023-01-14 07:34:02.770868-05:00,TCOM,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
374,2023-01-14 07:34:07.020618-05:00,TDW,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
375,2023-01-14 07:34:11.480436-05:00,TDW,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
376,2023-01-14 07:34:15.612980-05:00,TDW,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
377,2023-01-14 07:34:19.533762-05:00,TEDU,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
378,2023-01-14 07:34:23.507834-05:00,TEDU,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
379,2023-01-14 07:34:27.614196-05:00,TEDU,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
380,2023-01-14 07:34:31.974027-05:00,TGS,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
381,2023-01-14 07:34:36.417145-05:00,TGS,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
382,2023-01-14 07:34:40.581145-05:00,TGS,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
383,2023-01-14 07:34:44.648814-05:00,TH,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
384,2023-01-14 07:34:48.581601-05:00,TH,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
385,2023-01-14 07:34:52.396394-05:00,TH,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
386,2023-01-14 07:34:56.395959-05:00,TKC,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
387,2023-01-14 07:35:00.463864-05:00,TKC,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
388,2023-01-14 07:35:04.953289-05:00,TKC,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
389,2023-01-14 07:35:09.227052-05:00,TMDX,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
390,2023-01-14 07:35:13.706658-05:00,TMDX,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
391,2023-01-14 07:35:17.746962-05:00,TMDX,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
392,2023-01-14 07:35:21.957408-05:00,TNK,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
393,2023-01-14 07:35:26.172954-05:00,TNK,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
394,2023-01-14 07:35:30.497586-05:00,TNK,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
395,2023-01-14 07:35:34.559624-05:00,TNP,SELL,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
396,2023-01-14 07:35:38.700013-05:00,TNP,BUY,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
397,2023-01-14 07:35:43.258128-05:00,TNP,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
398,2023-01-14 07:35:47.391637-05:00,TRMD,HOLD,"['model_dqn_GOOG_50', 'model_t-dqn_GOOG_10', 'model_double-dqn_GOOG_50']"
